Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,0,0.868519231677055,0,1.50332009606063,0,NaN,0.450205022493917,0.322047942157521,0.640515043238723,0.291845217985856
2,0,0.7,0,1.95822749100626,1,0.397103877738118,0,NaN,0.46630249607114,0.33956360116038,0.675993489574487,0.254275473894257
3,0,0.3,0,0.61674462351948,0,0.701628427952528,1,NaN,0.500557605408336,0.311234371027598,0.675635255511568,0.28145566160667
4,0,0.7,1,0.724593044258654,0,0.605462605133653,0,NaN,0.492092381210185,0.290390963806894,0.647825554093627,0.306679703759613
5,0,0.3,1,0.256519974209368,1,0.683889450505376,0,NaN,0.490722738598071,0.285696982804068,0.642907740479075,0.323948497496897
6,0,0.7,1,0.427628478035331,0,0.272284431383014,0,NaN,0.534986300307777,0.256354280286979,0.653450639044114,0.317482370408921
7,0,0.7,1,0.249487956054509,1,0.292265987955034,0,NaN,0.585106145953422,0.277575161499973,0.660990522539254,0.295065482603687
8,0,0.3,1,0.243997881188989,1,0.39232349395752,0,NaN,0.591321916508195,0.263564706324048,0.654186152723296,0.289941757277966
9,0,0.7,0,0.27609793189913,0,0.390724800527096,1,NaN,0.584266494608591,0.283989026186588,0.69108096856878,0.310916844475377
10,0,0.3,0,0.490323768928647,0,0.652538936585188,0,NaN,0.60512551177364,0.262355831370305,0.697509091826826,0.307550302247564
11,1,0.7,0,0.261538531631231,1,0.473036083392799,1,0.5,0.56639088539239,0.260191328478396,0.680990238584534,0.271407391549895
12,0,0.3,1,0.481500767171383,0,0.547563396394253,1,NaN,0.564465135092464,0.264087375263176,0.662090540794204,0.270758840910415
13,1,0.7,1,0.465273545123637,1,0.612108835019171,0,0,0.566386502047156,0.284369423301065,0.645400929725662,0.254268475513071
14,0,0.3,0,0.287110080942512,0,0.361228361725807,0,NaN,0.566246494126791,0.285369879851034,0.655029076254007,0.263125925188802
15,0,0.7,0,0.230349820107222,1,0.219127571210265,0,NaN,0.556931715269815,0.28126541810157,0.680341435922065,0.306431552496202
16,1,0.7,0,0.293498516082764,0,0.487520017661154,0,1,0.578421271827153,0.28149572842291,0.735888098042826,0.338111067011429
17,0,0.7,1,0.295408737845719,1,0.433574374765158,0,NaN,0.593953340851179,0.289148394931846,0.723387089422055,0.324649839997288
18,0,0.7,1,0.219282429665327,1,0.224043190479279,0,NaN,0.608014744887457,0.279430149427103,0.70616271229843,0.303591447308965
19,1,0.7,1,0.242525971494615,0,0.286560982465744,0,0.5,0.59469609467729,0.270680172725228,0.677052965142982,0.318534840348482
20,0,0.7,0,0.222367823123932,0,0.467136372812092,0,NaN,0.610625906805408,0.287940011777706,0.653072690420625,0.32705418741007
21,0,0.3,1,0.275655695237219,1,0.27025346364826,1,NaN,0.594977701060963,0.302642267708697,0.599134897761914,0.313370519745728
22,0,0.7,0,0.342873875051737,1,0.542856669053435,0,NaN,0.579078403541267,0.331200901769428,0.627338673970653,0.313030371098954
23,1,0.7,1,0.332563268020749,0,0.292693735100329,0,0.5,0.57533215845105,0.329168853537937,0.615144870548149,0.345692689781237
24,0,0.7,0,0.236567698419094,1,0.320546502247453,0,NaN,0.578957526366605,0.341765987361652,0.605187718320169,0.293723629316518
25,0,0.7,0,0.166943328455091,0,0.197793344035745,1,NaN,0.566010447255563,0.316263900789773,0.590139347198068,0.324846842808073
