Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,0,0.686790100298822,1,0.653848440386355,0,NaN,0.56284154095051,0.485906361639343,0.395489859626856,0.721302490337441
2,0,0.3,0,0.586389974690974,1,0.582645601592958,0,NaN,0.555714090980004,0.515997782689777,0.420690185724666,0.696850619043814
3,0,0.7,1,0.421001266688108,0,0.429639222100377,1,NaN,0.558039590442326,0.525305554132201,0.462084696525886,0.693007988865975
4,0,0.7,1,0.848939461633563,1,0.668795742094517,1,NaN,0.512661963475369,0.516318454514264,0.504997890113162,0.685779038696563
5,0,0.3,1,0.608481286093593,1,0.595906970091164,0,NaN,0.505222190708975,0.48967398152755,0.513633941515203,0.678854721646465
6,0,0.7,1,0.394340576604009,0,0.448272635228932,0,NaN,0.51005989170342,0.477127287984238,0.500615328972752,0.692262391607553
7,0,0.3,1,0.255680176429451,1,0.671711486764252,1,NaN,0.48364280770368,0.489000605995657,0.527894501360305,0.675552386254692
8,0,0.7,0,0.754420933313668,1,0.712590465322137,0,NaN,0.465611896462497,0.509070422129471,0.530200681378157,0.707661932182571
9,0,0.3,1,0.339745012111962,0,0.774268762208521,0,NaN,0.475298072075189,0.54000088223157,0.540343606039362,0.669012462712067
10,0,0.7,0,0.515517077408731,0,0.572481703013182,1,NaN,0.435264324819516,0.540060992430073,0.545129618328759,0.662026421909311
11,1,0.7,1,1.14814781304449,1,0.61075284332037,0,0,0.429238522715731,0.563874552859884,0.53119024306097,0.692436473816891
12,0,0.3,0,0.569926691241562,1,0.806868103332818,0,NaN,0.38347299437526,0.540657651311431,0.530115394840547,0.713284359067559
13,1,0.7,0,0.855103609152138,0,0.951196076348424,0,0.5,0.399084426612144,0.537196052912958,0.553128576235593,0.70512828609329
14,0,0.7,0,0.651032917201519,0,0.469922616146505,0,NaN,0.390646363033139,0.507953151243358,0.565847495715644,0.735722924224937
15,0,0.7,1,0.402078362181783,1,0.453850554302335,1,NaN,0.384492813420305,0.518578191145858,0.54725665909435,0.724349300937886
16,0,0.3,1,0.692081848159432,1,0.532658054493368,1,NaN,0.414175221731593,0.524633103071237,0.538244429064274,0.719904651183487
17,0,0.7,1,0.422743648290634,1,0.430860279127955,1,NaN,0.416398335641221,0.526251113727341,0.552018143537832,0.745260173517955
18,0,0.7,1,0.392575856298208,0,0.333019390702248,1,NaN,0.400093275710159,0.519506018877353,0.562048353696876,0.729755169779344
19,0,0.7,1,0.311011394485831,0,0.311019242741168,1,NaN,0.409497175117773,0.509644512408477,0.577667044520864,0.73450981948613
20,0,0.7,1,0.338152657262981,0,0.399105564691126,1,NaN,0.40162841191296,0.507494240055167,0.586181260377625,0.70711618464173
21,0,0.7,1,0.336682861670852,0,0.606751884333789,1,NaN,0.416092332639184,0.487323544977327,0.602435787543937,0.735669091557217
22,0,0.7,1,0.399283667095006,0,0.483802209608257,1,NaN,0.363489507311449,0.460826234353909,0.613017212975363,0.744909729005744
23,1,0.7,1,0.287589749321342,1,0.33509835600853,1,0.5,0.391941555088829,0.412445102554986,0.610625119293219,0.710008268836106
24,0,0.3,1,0.35510013718158,0,0.375456311739981,1,NaN,0.440468672265365,0.364575412599471,0.599077486973952,0.725643201654842
25,1,0.7,1,0.305906502529979,0,0.302839220501482,0,0.5,0.456636565105589,0.311884176686874,0.57843576161127,0.742960430837582
26,0,0.3,1,0.414077619090676,0,0.401919277384877,0,NaN,0.453149366446797,0.340594692290025,0.551524785676211,0.744758485664342
27,0,0.7,0,0.633453326299787,1,0.372571358457208,1,NaN,0.440809163284571,0.322197262965426,0.577494703372842,0.729985490040587
28,0,0.7,0,0.317181577906013,1,0.284955346025527,1,NaN,0.422734168498435,0.343604360375025,0.603237348911742,0.74248361955071
29,0,0.3,0,0.353191123344004,1,0.48629111237824,1,NaN,0.420993129023626,0.322899671394639,0.615209203355589,0.706346636052193
30,0,0.7,0,0.379587979987264,1,0.288633609190583,0,NaN,0.417509966480113,0.349314884427736,0.577331966154384,0.674801195926062
31,1,0.7,1,0.572498607449234,0,0.38289041724056,0,0.5,0.38827147767324,0.35489130529144,0.533785536039916,0.630998949789174
32,0,0.7,1,0.370538275688887,0,0.26298357360065,0,NaN,0.42936620436945,0.339998938508517,0.552587945919089,0.588736972737671
33,0,0.7,1,0.268771291710436,1,0.333826585672796,0,NaN,0.447344543294671,0.347841086665776,0.577317300008176,0.57453580459821
34,0,0.7,1,0.289124748669565,0,0.536360466852784,1,NaN,0.473167235181782,0.370536335702727,0.546916437558733,0.608321028621177
35,0,0.3,1,0.452098813839257,0,0.390580205246806,0,NaN,0.476286564750843,0.36028539753322,0.567095887901714,0.663197751690898
36,0,0.7,0,0.358622938394547,1,0.30855147074908,0,NaN,0.45514466810031,0.360942660793857,0.553611330113244,0.706163169144908
37,0,0.3,1,0.303942246362567,1,0.239287531003356,0,NaN,0.459190664024426,0.361130025682095,0.585016812547786,0.737995868780518
38,1,0.7,1,0.358345218934119,0,0.236252549104393,0,0.5,0.461257834099214,0.348249483421212,0.570083956147522,0.719520516299101
39,0,0.7,1,0.426232942380011,0,0.517444807104766,0,NaN,0.466654550614746,0.36504590632563,0.580347024218084,0.695966114030798
40,0,0.3,0,0.591901783831418,1,0.300594227388501,1,NaN,0.470891468685139,0.352318363812981,0.582170172446726,0.710858482840521
41,0,0.7,0,0.600096295587718,1,0.300472876988351,1,NaN,0.477295868323208,0.349467741187313,0.57143668897388,0.693441776626699
42,0,0.3,0,0.335798991844058,1,0.541976421140134,1,NaN,0.468916757207254,0.380506887987144,0.570500263869339,0.725140116131881
43,0,0.7,0,0.384861313737929,1,0.358282431028783,0,NaN,0.500923574302998,0.397785225313124,0.555887355489173,0.726025664802911
44,1,0.7,0,0.303142899647355,1,1.02335312124342,0,0.5,0.555495887161776,0.425019271848839,0.541125455473663,0.70898898336404
