Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,0,0.27010437194258,0,0.41687608952634,0,NaN,0.3720938667605,0.260613597827052,0.627705389416311,0.383776293810764
2,0,0.7,0,0.475205385359004,0,0.294210871914402,0,NaN,0.402136929588496,0.253819558029036,0.640333553482871,0.390990108457974
3,0,0.3,0,0.205690265400335,0,0.307129434775561,1,NaN,0.420047414698342,0.261650859593364,0.663306171457709,0.405547933129579
4,0,0.7,0,0.79424151184503,1,0.784433124354109,0,NaN,0.4164814322744,0.26733584872947,0.639893312545214,0.399467153049515
5,0,0.7,1,0.300136898411438,1,0.797677103895694,1,NaN,0.45931924983975,0.300331683776349,0.663341642518664,0.435005019394164
6,0,0.3,1,0.312737893080339,1,0.482183733722195,1,NaN,0.535588574749641,0.330732858967695,0.672387304409635,0.464963281550707
7,0,0.7,0,0.250106937717646,0,0.413330314680934,1,NaN,0.541890235330058,0.335597109065388,0.673558945425269,0.495423054202974
8,0,0.7,0,0.87261865416076,1,0.467454549623653,0,NaN,0.560361320616159,0.315040058875612,0.649090807420261,0.510894607066474
9,0,0.7,1,0.299742353265174,1,0.349047823809087,0,NaN,0.555111683722871,0.30450130098913,0.655064390670605,0.517635875147383
10,0,0.7,1,0.0904239021474496,1,0.220490389270708,1,NaN,0.599685723491883,0.25736402369722,0.680690370979595,0.499488186456522
11,0,0.3,1,0.262856150977314,1,0.306203898740932,0,NaN,0.615811231443343,0.282058385698389,0.67396470376108,0.467815061977934
12,0,0.7,1,0.249489913694561,1,0.348912283894606,0,NaN,0.612127772374758,0.259257876649101,0.670274065338156,0.473968004888094
13,0,0.3,0,0.226103375665843,0,0.222809662809595,0,NaN,0.618555830004481,0.298475327383993,0.650671583916611,0.503948446309301
14,1,0.7,0,0.257377798901871,1,0.428833797457628,1,0,0.66381123310678,0.329850541498797,0.658945730582878,0.49762509036406
15,0,0.3,1,0.311156995478086,0,0.344603983219713,0,NaN,0.66220046611087,0.346893143783078,0.679905526233661,0.504288607414964
16,0,0.7,0,0.294501573545858,0,0.256370757822879,1,NaN,0.643681992656044,0.350192562479697,0.671435584631248,0.484981846361891
17,1,0.7,0,0.489586814190261,0,0.187588580185547,1,0.5,0.634987184280659,0.358990225010044,0.681083181010859,0.488878305611839
18,0,0.3,0,0.455558725167066,1,0.235065015498549,1,NaN,0.647776483296968,0.404513504345787,0.712009337032243,0.494230823010317
19,0,0.7,0,0.332775476039387,0,0.524730014265515,0,NaN,0.606059147197663,0.448011718276219,0.734680295652284,0.472530523222075
20,1,0.7,0,0.323364048730582,0,0.260057506384328,0,0,0.577090615089169,0.437766687179389,0.7454569984783,0.453277475245486
21,0,0.3,1,0.341298497398384,1,0.221341363154352,0,NaN,0.601527523247214,0.451857004409852,0.717330100480679,0.451880746728053
22,0,0.7,1,0.655917649623007,0,0.347341347951442,0,NaN,0.584688515017411,0.508171528814709,0.699303342932955,0.48397787007788
23,0,0.7,1,0.33701857260894,0,0.200980778317899,0,NaN,0.575827328610626,0.51971788256193,0.697150216420512,0.500622734315297
24,0,0.3,1,0.000176896341145039,1,0.241641271859407,1,NaN,0.579293536885289,0.529221784550072,0.725540157462624,0.470376550812892
