Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,1,0.752389821223915,0,0.839961722493172,1,NaN,0.531919596224714,0.719335890378276,0.344187552104386,0.664889255619656
2,0,0.7,1,0.529435098171234,0,0.586462985724211,0,NaN,0.569381379268271,0.702858731196351,0.363412426461032,0.679570554639722
3,0,0.7,1,0.398126902990043,0,0.995690216310322,1,NaN,0.54386779733311,0.71074027928538,0.384353260658933,0.648420965686764
4,0,0.3,1,0.391497858799994,0,0.9734952962026,0,NaN,0.560083149775584,0.735569813199463,0.368691186556481,0.655360483099747
5,0,0.7,1,0.354071533307433,0,0.625513667240739,0,NaN,0.584881062110463,0.74233315972829,0.410021820923065,0.603439749268929
6,0,0.7,1,0.579984272830188,0,0.562674499116838,0,NaN,0.57868545999896,0.734488173401723,0.421920025938769,0.594815040186146
7,0,0.7,1,0.368015467189252,1,0.462712685577571,0,NaN,0.553626257747994,0.748748132989238,0.464469146839559,0.616043064001698
8,0,0.7,1,0.359852627851069,1,0.455405945889652,0,NaN,0.540102993599756,0.73013853628579,0.473727951892886,0.599788135503406
9,0,0.3,1,0.440457391552627,0,0.820597731508315,1,NaN,0.459718321390038,0.731385894289478,0.487212381696581,0.606187118570611
10,0,0.7,1,0.59889183845371,0,0.524461201392114,1,NaN,0.431548253813522,0.716234124394389,0.490366721071152,0.607040678194663
11,1,0.7,1,0.290839935652912,1,1.11681848112494,1,0.5,0.40622915930233,0.649041405585595,0.493928178148752,0.605187830671516
12,0,0.7,1,0.859488724730909,0,1.71893096156418,1,NaN,0.474043370171425,0.666551035269519,0.522104279128164,0.609312613751562
13,0,0.3,1,0.525474576279521,0,0.814163694158196,0,NaN,0.491784877929281,0.640487463135471,0.506045240779944,0.566801132428283
14,0,0.7,1,0.329321594908834,0,0.610733254812658,1,NaN,0.484079217757887,0.624093517605319,0.515742712809815,0.567211291873019
15,0,0.3,1,0.453393083065748,0,0.784574191085994,1,NaN,0.467661247112004,0.646687703621979,0.515743210230845,0.576458429021498
16,1,0.7,0,1.5563506456092,1,1.76389254070818,1,0.5,0.450774378216922,0.618021707533857,0.522110187275931,0.524022708370424
17,0,0.7,1,0.528977463953197,0,0.697889784350991,1,NaN,0.467462024743667,0.622178244562102,0.513701717633115,0.498319224197881
18,0,0.3,1,0.473016682080925,0,1.17182475328445,0,NaN,0.509449487817824,0.643609879484904,0.514061370602039,0.485822636792303
19,0,0.7,1,0.416236930526793,0,0.741064298897982,0,NaN,0.53030547353379,0.677738172189162,0.494163164247981,0.514087541782165
20,0,0.3,1,0.354738060384989,0,1.0582392886281,1,NaN,0.532284314281558,0.712922050957161,0.487374849864966,0.506370130089903
21,0,0.7,1,0.347465130500495,0,0.619447307661176,1,NaN,0.547242647397906,0.685738621329602,0.489089065834282,0.49234989881733
22,1,0.7,1,0.726017638109624,1,0.462776681408286,1,0,0.552429784955844,0.706495392135476,0.452091689093837,0.507439818377409
23,0,0.7,1,0.46378190536052,0,0.739314063452184,1,NaN,0.528793912542608,0.704745193564547,0.416035764245585,0.526665975293917
24,0,0.7,1,0.649194386787713,0,0.676610433496535,0,NaN,0.504710965554964,0.687510242729453,0.405382597937798,0.556163949753931
25,0,0.3,1,0.693233757279813,0,0.807167276740074,0,NaN,0.533131708798801,0.714650870314766,0.371258801587582,0.512347675160706
26,1,0.7,1,0.802332240156829,0,0.383773634210229,1,1,0.54082660232739,0.673361936734735,0.373531221354283,0.507051362847144
27,0,0.7,1,0.467579719610512,0,0.726251889020205,0,NaN,0.563567800030135,0.67663297537637,0.361456966978792,0.539073788795616
28,0,0.3,1,0.372823336161673,0,1.29167188610882,1,NaN,0.586682191330654,0.698293364360398,0.430921276501757,0.527602384957885
29,0,0.7,1,0.363428870216012,0,0.762918408960104,0,NaN,0.58851846065062,0.695928917202121,0.412744769763958,0.527829863409623
30,0,0.3,1,0.392166499048471,0,0.742209892719984,1,NaN,0.60975616358971,0.722034746954035,0.389445476081919,0.509312358268917
31,0,0.7,1,0.403950258158147,0,0.657269383780658,0,NaN,0.628231445131041,0.720873779566759,0.369805918686659,0.472480523623203
32,1,0.7,1,0.44246753770858,1,1.00670058745891,0,0.5,0.598412325156035,0.690050944895944,0.350624787823399,0.463332276758852
33,0,0.3,1,0.433726618997753,0,0.869824720546603,1,NaN,0.621692569369057,0.727114737027082,0.371880015170362,0.442686448398826
34,1,0.7,1,0.694216642528772,0,0.38455577660352,1,1,0.608023596812951,0.710403277632907,0.379788554806181,0.430810638491028
35,0,0.7,1,0.404377100989223,0,0.737673102878034,1,NaN,0.592458098828983,0.668939716311116,0.395321123568261,0.407664993833621
36,0,0.7,1,0.455502543598413,0,0.61888371873647,1,NaN,0.624872605003714,0.688522927845399,0.379413494457088,0.40324567760144
37,0,0.3,1,0.445518528111279,0,0.92961863335222,0,NaN,0.628801958888969,0.690806270290359,0.348545984433305,0.429960186685994
38,0,0.7,1,0.35207527410239,0,0.527480797842145,0,NaN,0.655425001974502,0.688707345710792,0.439191738437897,0.429018334850084
39,1,0.7,0,0.837855281308293,1,0.346078948117793,1,0,0.654605310522059,0.69738095195237,0.455882282982103,0.432960316316407
40,0,0.3,1,0.495783342979848,0,0.674059036187828,1,NaN,0.677097081890225,0.708424627222421,0.497550548163001,0.441851324404565
41,0,0.7,1,0.330289990641177,0,0.667193629778922,0,NaN,0.650219287444745,0.695472069172856,0.501041448141574,0.422161961417313
42,0,0.3,1,0.459488120861351,0,0.775036639533937,1,NaN,0.676220208121444,0.705597100922739,0.445343775228621,0.425983411316394
43,1,0.7,0,0.81152113340795,1,0.456873935647309,1,0,0.643898651465642,0.681626915204322,0.45030900582345,0.408690271475753
44,0,0.7,1,0.490255215205252,0,0.444420631043613,0,NaN,0.631016567242828,0.680639693908912,0.453811617220107,0.394796398245372
45,0,0.3,1,0.62996472697705,0,1.0026344107464,1,NaN,0.65278621636415,0.689317766234933,0.475665986746593,0.37983126351413
46,1,0.7,1,0.414025438018143,1,0.843313677236438,0,1,0.678801599579432,0.634098723837569,0.495008568127093,0.346764865272652
47,0,0.3,1,0.5332594756037,0,0.909243682399392,1,NaN,0.701317183862269,0.6817247562042,0.467329219451833,0.349973540120527
48,1,0.7,0,1.07647006493062,1,0.351144008338451,0,0.5,0.710303827624016,0.672003097392377,0.535140234397912,0.325634494536749
49,0,0.7,1,0.492501422762871,1,1.35858658887446,0,NaN,0.726739693464926,0.629235115543731,0.524285367449909,0.345856538859112
50,0,0.7,1,0.451634092256427,0,0.695191075094044,1,NaN,0.723878937986328,0.615367863329971,0.526553229359517,0.328649883668921
51,0,0.7,1,0.391298021189868,0,0.613096285611391,0,NaN,0.734367403193932,0.581491251644364,0.540785112041526,0.355588878936042
52,1,0.7,1,0.45625480171293,1,0.459570531733334,0,0,0.719080103304131,0.564232420175748,0.52730421440187,0.334806008254874
53,0,0.7,1,0.604773153550923,0,0.938312461599708,1,NaN,0.734866410689485,0.525811924533024,0.55941776009245,0.299566652215813
54,1,0.7,1,0.96792128495872,1,0.334883833304048,1,0.5,0.713713647457021,0.524270180982116,0.552735633824136,0.314378121735388
55,0,0.3,1,0.500594229437411,0,0.797999513335526,0,NaN,0.71800864518664,0.505860788297976,0.534788505644781,0.33580993091278
56,1,0.7,1,0.633159708231688,0,0.381346004083753,1,0.5,0.745149803211412,0.498271855899731,0.502801875418341,0.374644161296875
57,0,0.3,1,0.481084736064076,0,0.715188992209733,1,NaN,0.711079800806721,0.50660213022976,0.50804495724981,0.346932542264938
58,0,0.7,1,0.505858825519681,0,1.46713687852025,0,NaN,0.708819779028113,0.531224899270739,0.519169580278331,0.341026570491331
59,0,0.7,1,0.459779726341367,0,0.719135629013181,0,NaN,0.711528916622956,0.511456844635535,0.497288489382233,0.311613752494061
60,0,0.7,1,0.301399012096226,0,0.542937095277011,1,NaN,0.707714882543454,0.55384064286562,0.520621359339795,0.323512158464889
61,0,0.3,1,0.380657741799951,0,0.667591190896928,0,NaN,0.722156273373506,0.534734593237588,0.538625320995787,0.356225044102974
62,1,0.7,0,0.995983934029937,1,0.362158906646073,1,0,0.724914573013395,0.54915066390101,0.528608603500393,0.349599872902379
63,0,0.3,1,0.471308707259595,0,0.953977954573929,1,NaN,0.701977825683605,0.584378737019892,0.553990030223826,0.316839690931195
64,0,0.7,1,0.383323547430336,0,0.63790297601372,0,NaN,0.662498790264958,0.616300461783929,0.57303103987494,0.322774644289277
65,0,0.7,1,0.551274717785418,0,0.478518245741725,0,NaN,0.674731636019417,0.664207221662208,0.599989999788219,0.309979937227759
66,1,0.7,0,1.50288481079042,0,0.392423992976546,1,1,0.671544880024461,0.642915416289735,0.5913426403201,0.300120742878123
67,0,0.3,1,0.620342953130603,0,0.760907961055636,0,NaN,0.706414064452421,0.651734539722713,0.585680694518268,0.303237805205492
68,1,0.7,0,0.982133882120252,1,0.50814940687269,1,0,0.733021918456045,0.693546772780918,0.595862667905526,0.306824593991744
69,0,0.3,1,0.675271342508495,0,0.798224104568362,1,NaN,0.716101796537674,0.651232688311593,0.567882344690612,0.304432021379698
70,1,0.7,1,0.801236757077277,0,0.534765802323818,1,0.5,0.688974498162193,0.647205408310472,0.578825980814289,0.294440757041138
71,0,0.3,1,0.404624331742525,0,0.609905228018761,0,NaN,0.686293667392219,0.651570658173924,0.613987325615319,0.257433474355745
72,1,0.7,1,1.8131696395576,1,0.554618822410703,1,0.5,0.669731557713119,0.642067803884698,0.636582829096147,0.265665474969155
73,0,0.3,1,0.527834587730467,0,0.544652616605163,1,NaN,0.626621559731261,0.632166795401197,0.651171509674954,0.291626785320386
74,1,0.7,0,1.9662347426638,0,0.357095053419471,1,0.5,0.675713807312274,0.628903849140631,0.695035232036333,0.276139751180624
75,0,0.7,1,0.410329958423972,0,0.631768092513084,0,NaN,0.694312926807332,0.624098769889983,0.699715068103487,0.267193338427146
76,0,0.7,1,0.529351479373872,0,0.554400570690632,1,NaN,0.664488645048651,0.603416628256442,0.696269704822672,0.291486059359405
77,1,0.7,0,1.33539640624076,0,0.295583203434944,1,0.5,0.684180168155791,0.563186145128382,0.700780191653656,0.29451923522907
78,0,0.7,1,0.383352225646377,0,0.517207289114594,1,NaN,0.693152689139255,0.552046737787272,0.701320614529567,0.286139404063483
79,1,0.7,1,1.09192183427513,1,0.293957940302789,1,0.5,0.671041731640855,0.58693674762865,0.664520548787224,0.329833879275731
80,0,0.3,1,0.397654175758362,0,0.627362918108702,1,NaN,0.684750672667776,0.578099167681932,0.69042028673947,0.354772573678328
81,0,0.7,1,0.325715769082308,0,0.646539750508964,1,NaN,0.693677671033898,0.562340448962232,0.704215806964657,0.329630906782768
82,0,0.7,1,0.448381152004004,0,0.475882628001273,1,NaN,0.678673513212938,0.59112652704102,0.691523372732752,0.358711684817203
83,0,0.3,1,0.340255894698203,0,0.532361416146159,1,NaN,0.711387394858512,0.614721384306331,0.683481716719885,0.360360402698071
84,0,0.7,1,0.314063625410199,0,0.547697871923447,0,NaN,0.724978615781493,0.629331525993116,0.68161625947837,0.398954830086905
85,0,0.3,1,0.401646092534065,0,0.558963020332158,1,NaN,0.748907653823074,0.67909376086664,0.707302518397295,0.41101204158936
86,0,0.7,1,0.347970458678901,0,0.491546309553087,1,NaN,0.721648204064931,0.655156340954872,0.713945926960122,0.398212200510804
87,0,0.3,1,0.331259895116091,0,0.883451690897346,0,NaN,0.725682654528577,0.623697328523987,0.737152668125014,0.364314440181347
88,1,0.7,1,0.955275085754693,0,0.346629557199776,1,0.5,0.730807551774636,0.589178170822807,0.73028071625959,0.414886879660459
89,0,0.7,1,0.488446114584804,1,0.466697357594967,0,NaN,0.727785301883601,0.572557078030618,0.71115459299432,0.393902281565196
90,0,0.7,1,0.355152828618884,0,0.754553920589387,1,NaN,0.743897211165662,0.579928291072279,0.732957593928892,0.403553398048421
91,0,0.7,1,0.391569703817368,0,0.549821821972728,0,NaN,0.721121569995377,0.613707532343243,0.732246182474628,0.397560787027463
92,1,0.7,1,0.907498274929821,1,0.340364567004144,1,1,0.681525947322383,0.60329143815341,0.744219051922605,0.384567185475062
93,0,0.3,1,0.386227225884795,0,0.400236665271223,0,NaN,0.70574477354453,0.583663436460549,0.719834887359669,0.366184856172068
94,1,0.7,1,0.307338888756931,0,0.372942875139415,1,0.5,0.748229738066045,0.601542652256959,0.715229245699303,0.390100999686496
95,0,0.7,1,0.377234547398984,0,0.672052815556526,1,NaN,0.731406131622119,0.623175777876189,0.706191449671668,0.395789652678676
