Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,1,0.597639692947268,0,0.45844528824091,1,NaN,0.377839128612881,0.289383888082545,0.40185530211897,0.53675326880515
2,0,0.3,1,0.347542868927121,1,0.443087144754827,0,NaN,0.379853894763213,0.309156545974804,0.402832187976471,0.531758901286584
3,0,0.7,1,0.397062219679356,0,0.474252310581505,0,NaN,0.39224553319542,0.305200407136807,0.422770642070356,0.517054398152192
4,0,0.7,0,0.298897728323936,0,0.436269755475223,0,NaN,0.3916815313502,0.277099743154075,0.39847370834309,0.526170036994411
5,0,0.3,0,0.349818350747228,0,0.541361515410244,0,NaN,0.401567946295514,0.288518011896254,0.364742394057262,0.494627934040971
6,0,0.7,0,0.290953163988888,0,0.525069089606404,0,NaN,0.430494999502056,0.293030900441891,0.374912629675539,0.451449500554554
7,0,0.7,0,0.331679699011147,1,0.33182308729738,0,NaN,0.398221072740105,0.297407185416854,0.346715520705959,0.478654193505902
8,0,0.3,0,0.289497556164861,1,0.515577148646116,0,NaN,0.383726581428123,0.304672580729617,0.331051560283215,0.490153543890412
9,0,0.7,1,0.250088069587946,0,0.517404356971383,0,NaN,0.375475143397988,0.32698377266213,0.329740039430076,0.501718134843976
10,0,0.3,1,0.347802173346281,1,0.499301326461136,0,NaN,0.401746815120141,0.347795126662813,0.289391731442173,0.554666370567038
11,0,0.7,1,0.394393403083086,1,0.384504204615951,1,NaN,0.432799477573196,0.342944768070074,0.304994778416258,0.532954362341781
12,1,0.7,0,0.268283774144948,0,0.343026016838849,1,0,0.45023543998407,0.337637414665709,0.314893569497516,0.556767234947764
13,0,0.3,1,0.3247977104038,1,0.389312057755888,0,NaN,0.4252735547992,0.307692959168805,0.335101061818704,0.530997521274376
14,1,0.7,1,0.297351258806884,1,0.531409829854965,1,1,0.412471122568266,0.298827727720838,0.321532368450712,0.484593839823835
15,0,0.7,1,0.393044958822429,1,0.567111468873918,1,NaN,0.422741213247369,0.328186769164276,0.333310617102466,0.528637959025763
16,0,0.7,1,0.275774328969419,1,0.382467500865459,0,NaN,0.404155228044279,0.300139420399817,0.350150123941705,0.478991165487266
