Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,0,0.715144014218822,0,0.779706855071709,1,NaN,0.682142830622476,0.616019555723632,0.591427980534148,0.261281487204302
2,0,0.3,1,1.14422124577686,0,0.592344903503545,1,NaN,0.68251842476487,0.663205429427751,0.612836789886907,0.290503810472119
3,0,0.7,0,1.65198939235415,1,0.383441276615486,1,NaN,0.708527277126802,0.634008942968292,0.589708703884405,0.294301339786148
4,0,0.3,1,0.77135202602949,1,1.24210740812123,1,NaN,0.711493922114891,0.619255191382718,0.563782027239192,0.256174738338846
5,0,0.7,0,1.02780575933866,0,1.06460932863411,1,NaN,0.7150135931775,0.630445444739858,0.556869534962083,0.253263283475194
6,0,0.7,1,0.385746348532848,1,0.991355678648688,0,NaN,0.747613117019063,0.627111658115094,0.544664717607005,0.280759011081791
7,0,0.3,1,0.451105519779958,0,0.79048297542613,1,NaN,0.726020322064143,0.601703550998167,0.550535853329267,0.286861015651495
8,0,0.7,1,1.21039033180568,0,1.01562443876173,0,NaN,0.69926983540591,0.586845930185485,0.553373282787191,0.26422467488355
9,0,0.7,1,0.962243128335103,1,0.505762528628111,0,NaN,0.706640036232054,0.642954845051344,0.537472104235723,0.269446316987084
10,0,0.3,0,0.712712157401256,0,0.994192643673159,0,NaN,0.692098350566304,0.655412018637044,0.523872340668152,0.258362303104056
11,1,0.7,0,1.81412384775467,1,1.43544063065201,0,0.5,0.666236197445259,0.636803796566352,0.512735149858449,0.254937247527848
12,0,0.7,1,1.19731155445334,0,1.7634264548542,1,NaN,0.664706108363403,0.623405555542647,0.573609747014777,0.269998921522306
13,1,0.7,0,1.25650173041504,1,1.11573416809551,0,0.5,0.687122760959528,0.623868757529204,0.589788226011451,0.259172374327901
14,0,0.3,1,0.970403553568758,0,1.48913467733655,1,NaN,0.71644574227804,0.597247326428473,0.544932690549158,0.29190759161987
15,1,0.7,0,2.17692150943913,0,0.527674899203703,1,0.5,0.681608057735018,0.584999816597971,0.555103260647767,0.295785882384177
16,0,0.3,0,1.79815829708241,1,0.747505882638507,0,NaN,0.699855354727083,0.630331567915326,0.547426869878363,0.294391396124069
17,1,0.7,0,1.16876923467498,1,0.431312873610295,0,0.5,0.691171063643796,0.654896986404074,0.542290677817023,0.277155773535
18,0,0.7,1,0.713248880463652,1,0.858599418308586,0,NaN,0.6871588830771,0.704561296781271,0.537259714694338,0.300796922909694
19,1,0.7,0,0.907870781957172,1,0.349150163237937,0,0.5,0.72012229084481,0.739298615971599,0.544801312954146,0.359204686668339
20,0,0.3,0,1.45847685949411,1,1.34980974695645,0,NaN,0.701752872506524,0.718619828418327,0.53801837667374,0.340122081540684
21,0,0.7,0,0.738897181930952,0,0.387214337475598,1,NaN,0.620419980701979,0.680197986725703,0.566698357474565,0.348815897615283
22,0,0.7,0,0.726942263077945,1,1.27967953588814,1,NaN,0.591051994079638,0.736335529327751,0.561172824851159,0.342269289404394
23,1,0.7,1,1.64810343238059,0,0.827499664155766,0,1,0.566939770113723,0.713022246218506,0.637088759015691,0.292589978011101
24,0,0.7,0,1.16598539857659,0,1.97275541513227,1,NaN,0.597991001499789,0.686611761401514,0.598846738667214,0.288771524488082
25,0,0.7,0,1.28110798005946,0,1.62726299883798,0,NaN,0.589081556830404,0.72327116101179,0.556729108499347,0.311554445870465
26,0,0.3,1,0.56563673983328,1,0.596485942718573,1,NaN,0.589341057742028,0.717769677386509,0.537175669309164,0.295982150439977
27,0,0.7,1,0.64835458737798,0,0.763652554829605,1,NaN,0.577770802351926,0.706278533182135,0.510404507922142,0.271259618096982
28,1,0.7,0,0.600966584635898,0,0.806898310896941,0,0.5,0.57437674589776,0.698190178688515,0.536123805914415,0.281719943900772
29,0,0.3,0,0.553655558382161,0,1.22492200462148,0,NaN,0.597238172776889,0.72208187523551,0.534925935584305,0.322785521739622
30,0,0.7,1,0.427300732466392,0,1.33613025047816,0,NaN,0.57169986153372,0.678584088262883,0.578392486507231,0.321456231249254
31,0,0.3,0,0.398581819375977,1,0.827423291397281,0,NaN,0.550614079010688,0.671823625383198,0.554658451318489,0.375573330990509
32,1,0.7,1,0.68591011245735,1,1.97591990814544,0,0.5,0.493476144977572,0.663951963303593,0.482936880131529,0.393068778770381
33,0,0.3,0,1.14832847577054,1,1.13986980391201,1,NaN,0.523725894870667,0.704260232931615,0.459386973228982,0.392005593528959
34,1,0.7,0,2.27367445535492,1,1.15630657214206,0,0,0.489738864744923,0.722991656305527,0.492702997473609,0.409333753068991
35,0,0.7,1,0.521446435595863,1,1.20229178958107,0,NaN,0.511965007947581,0.733201058124621,0.49911836988125,0.372372784822912
36,0,0.3,0,0.845551129779778,1,0.929521733778529,0,NaN,0.534750705053142,0.736037799110752,0.539591178539055,0.38715322983715
37,1,0.7,0,0.416063356329687,0,0.412676989566535,1,1,0.578809348581986,0.738101691946481,0.486722052162499,0.319976143464936
38,0,0.7,1,1.0398464089958,1,0.812001406680793,1,NaN,0.589212040708228,0.709564484589469,0.486648803751562,0.325004870549487
39,0,0.7,1,0.767379731638357,1,1.41394453763496,0,NaN,0.589741573614636,0.720137623163195,0.469065797987397,0.308546541987198
40,0,0.7,0,0.561156399780884,0,0.912542808800936,0,NaN,0.599651598796229,0.706552358051174,0.475742280777704,0.335532761806898
41,0,0.7,1,0.799665227299556,1,0.876936753862537,1,NaN,0.601796988805473,0.714736226463799,0.442589639892908,0.362529519217429
42,0,0.3,1,0.813560862094164,1,0.818927791435272,1,NaN,0.639303049257816,0.714501994506609,0.470065396028514,0.337968546529816
43,1,0.7,0,0.885537002352066,0,0.303525377414189,1,1,0.612117022367056,0.739298121354265,0.454399000448448,0.359951895262404
44,0,0.3,0,1.53472474822775,1,1.59872430155519,0,NaN,0.651258379967935,0.721197279072366,0.471750984625813,0.359025283085911
45,1,0.7,0,1.54591986280866,1,0.553983388235793,1,0.5,0.683148343591017,0.704797043988997,0.462083476597397,0.342625178719776
46,0,0.7,1,0.655028609675355,1,0.466572080971673,0,NaN,0.634385690737552,0.664268646740849,0.491075244982747,0.353811949800401
47,1,0.7,0,2.24298584694043,1,0.327044898411259,1,0.5,0.610288518302039,0.630469769560385,0.450719994784145,0.354166322719852
48,0,0.3,1,0.597659911378287,1,1.42696173361037,1,NaN,0.597486254447124,0.650601997327843,0.457516390330279,0.373170267159403
49,1,0.7,0,2.61338034435175,1,0.650912323617376,0,0.5,0.613683880423875,0.61204648523284,0.433249077183217,0.411214294076739
50,0,0.3,1,0.83649626665283,1,0.960083859274164,1,NaN,0.610538575181409,0.576280583585594,0.430167063293127,0.42576378904033
51,1,0.7,0,0.901287320419215,0,0.414713699836284,1,0.5,0.635919312455536,0.549201463686637,0.489827819535969,0.426761809864957
52,0,0.7,1,0.56913811864797,1,1.13612783548888,0,NaN,0.652039989317051,0.55234012279618,0.456895041463701,0.415443255215699
53,0,0.3,0,0.685777290142141,0,1.09578394622076,1,NaN,0.640475471200114,0.597634168730016,0.459165687458392,0.43029473315528
54,0,0.7,0,0.791774069191888,0,0.965776203316636,0,NaN,0.676525981278577,0.557111490309768,0.523034527421745,0.447502537536559
55,0,0.3,1,0.466267797048204,0,1.67698233609553,1,NaN,0.675820788388319,0.556254918994946,0.555614563620879,0.439982194470834
56,1,0.7,0,2.79741871799342,1,1.17892380664125,0,0,0.654823118950609,0.565781862848947,0.566837153796106,0.470803675273144
57,0,0.7,1,1.03134306054562,0,0.475285832304507,0,NaN,0.649344782644597,0.593586014011406,0.512308078325872,0.414092104566398
58,0,0.3,1,1.82777678000275,1,0.992523911758326,1,NaN,0.625819924831116,0.607278263683889,0.536746207672619,0.41470669192997
59,0,0.7,0,0.804379817680456,0,1.16180119209457,1,NaN,0.611746682341097,0.550665347765251,0.543401150272762,0.447170844882669
60,0,0.3,0,0.831071076565422,1,0.987014198326506,0,NaN,0.581013190881103,0.524648530982527,0.537242335231172,0.455858657297716
61,1,0.7,0,2.23900600569323,1,0.482962059671991,1,1,0.602522605270741,0.512251794391232,0.518960902991404,0.457860807389078
62,0,0.7,1,0.882784560672008,0,1.50876884232275,1,NaN,0.61573020689984,0.489051101685483,0.479925625497112,0.428714535495332
63,0,0.3,1,0.668043088749982,0,0.974842235678807,0,NaN,0.656859740727768,0.489471879340401,0.503149122629422,0.410379041341249
64,0,0.7,0,0.867216269485652,1,0.918046484817751,0,NaN,0.693897853217357,0.505747494844978,0.521051099396324,0.441575575593179
65,0,0.3,0,0.500543817062862,1,1.82994993508328,0,NaN,0.71097361384946,0.512312355054261,0.523414117350646,0.44154495835468
66,1,0.7,1,0.320492529426701,1,1.67368622822687,1,0.5,0.693515278575911,0.502190442947389,0.535353237631101,0.403520894275712
67,0,0.7,0,0.713530222419649,0,1.0588886088226,0,NaN,0.688326450619943,0.471355182565929,0.53074225141192,0.41424045976059
68,0,0.7,1,0.524310568813235,1,0.549002549378201,0,NaN,0.624957512709099,0.48911961978523,0.480315138433398,0.379147759844089
69,0,0.7,0,0.554210997419432,0,0.809623282519169,1,NaN,0.625696563738058,0.481282308917493,0.483941442035301,0.354535500086516
70,0,0.7,1,0.484711390570737,0,1.31068359746132,1,NaN,0.603908000811072,0.452758564339991,0.510329825986381,0.3623669969377
71,0,0.7,0,0.677964014234021,0,0.816754032624885,1,NaN,0.619587195800794,0.450325043262059,0.553218803740791,0.373636628046189
72,0,0.3,1,0.955132603528909,1,1.17841787426732,1,NaN,0.61561113574373,0.464323202473217,0.555115156969536,0.375584556442431
73,0,0.7,0,0.879061609972268,0,0.977828324073926,1,NaN,0.620226723977729,0.491399431609936,0.544639395500911,0.364557585052936
74,0,0.3,0,0.46239089325536,0,1.80975429376122,1,NaN,0.613574097505535,0.481786449396808,0.555211837280512,0.348573305368873
75,0,0.7,0,1.46891669777688,0,0.759501252090558,1,NaN,0.638777908565919,0.491525016402563,0.567106687431415,0.339989539787518
76,1,0.7,1,1.83679723006207,1,0.808864081976935,1,0.5,0.660381848805474,0.507238448462544,0.592888775126029,0.33553379124192
77,0,0.7,0,1.35601285356097,0,0.683442333247513,1,NaN,0.700315996048722,0.48341666043508,0.619095871000193,0.298074317898965
78,1,0.7,1,1.97911639919039,1,0.857957946602255,0,0,0.691295633341874,0.461886770913878,0.622543325105024,0.28399823844349
79,0,0.7,0,1.23522388876881,0,1.8712407873245,0,NaN,0.697161922512163,0.451946895558417,0.632981470689868,0.306501088180908
80,0,0.7,1,0.511711159721017,1,0.920940804993734,0,NaN,0.722091804487411,0.462687239093739,0.635937083668574,0.303290257742604
81,1,0.7,0,1.08755046874285,0,0.385650052223355,1,0.5,0.680893961105146,0.470106498968842,0.599951287499613,0.323005814025686
82,0,0.7,1,1.10152036335785,0,1.11873655742966,0,NaN,0.677288290517353,0.449359762319061,0.573438070538985,0.32581566342713
83,0,0.7,1,0.461257073213346,1,0.712719402159564,1,NaN,0.733968220815708,0.427163051259531,0.595098893288293,0.30250531729118
84,0,0.7,0,0.615980040398426,0,0.628692348604091,1,NaN,0.745924709397121,0.423456314730599,0.60171594674268,0.320120122659801
85,0,0.7,1,1.21520091651473,1,0.483833555481397,0,NaN,0.737942904694664,0.479964857884412,0.5761077883612,0.338673472728162
86,0,0.7,0,0.515700660645962,0,0.428429722669534,1,NaN,0.697387353963518,0.483540254577699,0.582160121525848,0.300078827142007
87,1,0.7,1,0.751066729659215,1,0.294327428215183,1,0.5,0.727324321301642,0.470828521868696,0.587333004965663,0.276417534083079
88,0,0.7,0,1.27818800101522,0,0.23301813181024,1,NaN,0.699498758858813,0.44774107727641,0.555513328362487,0.277332747557823
89,0,0.3,0,0.578729403088801,0,0.489670193055645,1,NaN,0.695530395652446,0.481529058100682,0.575253741254601,0.260078004563392
90,1,0.7,0,1.36136167077348,0,0.368848324404098,1,0.5,0.740405160015765,0.531983967393616,0.570012825048499,0.277547165433218
91,0,0.3,1,0.941290399525315,0,1.06143608153798,1,NaN,0.739343639246231,0.488052828571694,0.538630261884757,0.264154902237389
92,0,0.7,0,0.950495895347558,0,0.685884151724167,1,NaN,0.704252314275813,0.432788956300231,0.516816343166503,0.281226295944877
93,0,0.3,1,0.405764792696573,0,1.01128597720526,1,NaN,0.731470262155688,0.400380121829846,0.553629104718058,0.319730006911868
94,0,0.7,0,0.606419244781137,0,0.675827083410695,1,NaN,0.715802447106532,0.348264429480437,0.528338621571994,0.333983333139575
95,1,0.7,0,2.81227942800615,1,0.801700729993172,0,0,0.674928414771198,0.387891873434382,0.55746779764478,0.334171993466129
96,0,0.7,1,0.684715918614529,0,0.790948155452497,0,NaN,0.688698606204093,0.375743448085912,0.544539560558883,0.318269216317216
97,0,0.7,0,0.850651206914335,1,1.04610898380633,0,NaN,0.697056052299732,0.36661228833834,0.503771563543335,0.266652291346546
