Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,0,0.430140414275229,0,0.723093131557107,1,NaN,0.330063241929837,0.690239283180237,0.548284189034469,0.494388351972119
2,0,0.7,0,0.552708595059812,1,0.472264726646245,1,NaN,0.269573460957428,0.64730047485451,0.561775410004669,0.513186650320157
3,0,0.3,0,0.640837143175304,0,0.604776775464416,0,NaN,0.283448377370256,0.625091686668709,0.578765445100996,0.498740216405056
4,0,0.7,0,0.384086673147976,0,0.566080789081752,0,NaN,0.288679749634946,0.633738698996326,0.580617028254063,0.500297880279999
5,0,0.7,1,0.458510064519942,0,1.11741618253291,1,NaN,0.273613534332529,0.654654208220887,0.579581093602735,0.480778007978733
6,0,0.7,0,1.6613295217976,0,0.662511641159654,0,NaN,0.300823581088151,0.671373136750345,0.563740217920074,0.499223020514291
7,0,0.7,0,0.551198646426201,1,0.494558962062001,1,NaN,0.302916358238734,0.658266779770802,0.583482411611429,0.483595027852975
8,0,0.3,0,0.606523088179529,0,1.96389163471758,0,NaN,0.321152996409108,0.680929613291276,0.519383643462055,0.476811090145875
9,0,0.7,1,0.552810325287282,0,2.19244452007115,1,NaN,0.284769471017705,0.694744254594929,0.526864811789794,0.484167184271627
10,0,0.3,0,0.668193722143769,0,0.870840811170638,1,NaN,0.274717736497215,0.679014242848058,0.550268362663429,0.498165668744867
11,1,0.7,0,0.284549891017377,0,0.310826986096799,1,0,0.297283275079055,0.675194781936638,0.545297237772739,0.501926983346915
12,0,0.3,0,0.533931738696992,1,0.845968312583864,1,NaN,0.288452678423058,0.639335732363011,0.511491703894385,0.498074231495972
13,0,0.7,0,0.53579970356077,0,0.303970634005964,1,NaN,0.254371416452043,0.649992178473714,0.51851845146403,0.519304485966477
14,0,0.7,0,0.271028875373304,0,1.10587995592505,0,NaN,0.265745824102036,0.634913645439191,0.578729334517997,0.526925183753251
15,1,0.7,0,0.408902419731021,1,0.359009205363691,0,0,0.272267308624882,0.612713844857008,0.600660175084092,0.549502747432748
16,0,0.3,0,0.323766601271927,0,0.564339910633862,1,NaN,0.297391730005418,0.574833328262281,0.649066198091761,0.555587124739054
17,1,0.7,0,0.305407228879631,1,2.21082623116672,0,0.5,0.312335899803663,0.545096562280325,0.665132907224231,0.575844759543685
18,0,0.7,0,0.349945286288857,0,0.581446223892272,0,NaN,0.345868810316436,0.551740748729363,0.690929289355669,0.550325409061631
19,1,0.7,0,0.000283153727650642,1,0.790655644610524,1,1,0.381983335603401,0.542105783175422,0.692176581630045,0.543055755057348
20,0,0.3,1,0.650620718486607,0,0.542612887918949,1,NaN,0.382851877682145,0.519746999755455,0.73956660773039,0.564974067132353
21,1,0.7,0,0.651820043101907,1,0.52734465431422,0,0.5,0.394027059367132,0.51771654352627,0.748284803973425,0.560339789566331
22,0,0.7,0,0.653579336591065,0,0.737148454412818,1,NaN,0.414017017615208,0.522268074658991,0.720842075566067,0.579538105266973
23,0,0.3,0,0.766874402761459,0,0.309733917936683,0,NaN,0.475593519983363,0.535883985036682,0.711287935908602,0.595111282621736
24,0,0.7,0,0.508901966735721,1,1.44625418260694,0,NaN,0.495237256820239,0.547639733027468,0.723156708946308,0.640652464140612
25,0,0.7,1,0.768015165813267,0,1.21464638318866,1,NaN,0.516973185129341,0.577516470756369,0.749195531773491,0.656408638090004
26,0,0.3,0,0.690065943636,0,2.41199778392911,1,NaN,0.51272857693155,0.5868644971438,0.724979936889721,0.581896035272603
27,1,0.7,0,0.967210684902966,0,1.02983250841498,0,0.5,0.489108993294747,0.583488702608059,0.7161430649502,0.579264139741731
28,0,0.7,0,0.720384762622416,1,2.55309378076345,1,NaN,0.453423450655903,0.550953238823878,0.70297740120597,0.562391075003005
29,0,0.7,0,0.630232786759734,0,0.762981198728085,0,NaN,0.447863344044708,0.571069085501148,0.697376987853582,0.602052147124665
30,1,0.7,1,0.30420186650008,0,1.13780743442476,0,0.5,0.424455714756519,0.565550223415117,0.668160559654385,0.636759769011628
31,0,0.3,0,0.535367427393794,1,2.47160484082997,0,NaN,0.447211781615205,0.587916006728104,0.622779588927751,0.601080820332689
32,1,0.7,1,0.536139910109341,0,0.208056280389428,0,1,0.452995720620692,0.599015149006887,0.60119133368363,0.598493744135498
33,0,0.7,0,0.371361082419753,0,1.83421021234244,0,NaN,0.444141552554643,0.543907956512329,0.538939154209726,0.569576309732681
34,1,0.7,0,0.419771515764296,1,0.488609727472067,1,0.5,0.396164447418566,0.54312011475992,0.578769468753994,0.586050975446714
35,0,0.3,0,0.592519082129002,0,1.0066725127399,1,NaN,0.337692095880203,0.537560062943866,0.542464152358058,0.595208285519664
