Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,1,0.6746038334677,1,0.491932676872239,1,NaN,0.3883471117784,0.474892795806129,0.306001206321446,0.696312223599555
2,0,0.3,1,0.251692509278655,0,0.97530371893663,0,NaN,0.371519049845611,0.526290969440725,0.34202120769877,0.711026597121802
3,0,0.7,1,0.298891684506088,1,0.492466383031569,1,NaN,0.387935085646587,0.585582067894888,0.372071706024101,0.693376382042187
4,0,0.7,1,0.460094757028855,1,0.727658983552828,1,NaN,0.381752302428797,0.57243952219654,0.371204086572146,0.710928847574703
5,0,0.7,1,0.28619654441718,1,0.472482895362191,1,NaN,0.382796670706283,0.55611728093082,0.349074670004548,0.664292359550862
6,0,0.3,1,0.240642862278037,1,1.74886957253329,1,NaN,0.400208648484589,0.626248253147283,0.356150698678153,0.701253905575367
7,0,0.7,1,0.24199916375801,1,0.414165850379504,1,NaN,0.374352802525492,0.563105521040971,0.347863048357375,0.706371045672594
8,0,0.7,1,0.281389265786856,1,1.70745030092075,1,NaN,0.371848414064315,0.566819459771165,0.360081524423547,0.735501330313996
9,0,0.7,1,0.290687765344046,1,0.420683523989283,1,NaN,0.363711096069103,0.579388414406651,0.370198314342957,0.713488022768796
10,0,0.3,1,0.247755823424086,1,0.38733595260419,1,NaN,0.308794873553376,0.605882106456956,0.350719523560413,0.725372604844107
11,0,0.7,1,0.375162745593116,1,0.366013671620749,0,NaN,0.265828749419738,0.587796122352597,0.358167836154384,0.729406752469206
12,1,0.7,1,0.250270098098554,1,0.43788618594408,0,0.5,0.27627905951872,0.609661224782683,0.307989376642096,0.734441543320355
13,0,0.3,1,0.32789685705211,1,0.496533476631157,0,NaN,0.256584032972363,0.616695837670984,0.320178907264736,0.724499688020854
14,1,0.7,1,0.215724404784851,1,0.436323103494942,0,0.5,0.270060473547345,0.623460572096554,0.376643372166115,0.700716934604666
15,0,0.3,1,0.262215393246152,1,0.825852744746953,0,NaN,0.265594487655675,0.617681323160916,0.340281292034719,0.678938272606785
16,0,0.7,1,0.220126574044116,1,0.41712296823971,1,NaN,0.278088938404394,0.643239136879345,0.327579859350435,0.662254674404026
17,0,0.7,1,0.29942207003478,1,0.420856797485612,1,NaN,0.251708738842019,0.640725244659997,0.341282934259785,0.646444840406606
18,0,0.7,1,0.239305276540108,1,0.483579332125373,1,NaN,0.260292756473189,0.619487292326362,0.346659036102326,0.655931717274632
19,0,0.3,1,0.267287411843427,1,1.02207967254799,1,NaN,0.250734698577837,0.633382239087745,0.339366871406435,0.651432952592033
20,0,0.7,1,0.304568952415138,1,0.370136309298687,1,NaN,0.254712995857187,0.638430849490863,0.338611930835018,0.665372602180143
21,1,0.7,1,0.271065314067528,1,0.321269302628934,1,0.5,0.264278972852588,0.625719843635597,0.340509231969896,0.671808938335752
22,0,0.3,1,0.319838439230807,1,0.496577247860841,1,NaN,0.250865302912813,0.644180052557075,0.293908344823242,0.685492240842292
23,0,0.7,1,0.424401656142436,1,0.285242333542556,1,NaN,0.285305445619469,0.656076286698304,0.287373476135903,0.710177342521033
24,0,0.7,1,0.269167759688571,1,0.359838922158815,1,NaN,0.325221302000628,0.664814437101167,0.323395508794919,0.716258675992091
25,0,0.3,1,0.308932784129865,1,0.438407213427126,1,NaN,0.339188963675548,0.61997255831002,0.307552016789535,0.700875373054881
26,0,0.7,1,0.256470808410086,1,0.323647434008308,0,NaN,0.346187662664768,0.67822861644616,0.298786158085465,0.726986706416748
27,1,0.7,1,0.226222535478882,1,0.191074309754185,0,1,0.310137471278105,0.66169174121404,0.31243873664508,0.694621332649201
