Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,1,0.577422005939297,1,0.632038398762234,1,NaN,0.747183648352944,0.557582571792619,0.586118411489259,0.328537925435853
2,0,0.3,1,0.417876605293714,1,0.646642809966579,0,NaN,0.743726558456838,0.550423607489685,0.581446178595686,0.287324259985212
3,0,0.7,1,0.37634374271147,1,0.686932282987982,1,NaN,0.714152267235492,0.616021232161278,0.567703014268433,0.276950809875737
4,0,0.7,1,0.214874528232031,1,0.603851732914336,1,NaN,0.722544340206261,0.600333010426255,0.592495593090573,0.274654510405041
5,0,0.3,1,0.223095116438344,1,0.563731415662915,1,NaN,0.7486095885491,0.586283766888861,0.647806210757844,0.251162966947234
6,0,0.7,1,0.24887825048063,1,0.644347613910213,0,NaN,0.736776469304352,0.571794103465312,0.689655409114045,0.269200328717816
7,0,0.3,1,0.293934113578871,1,0.544358713552356,1,NaN,0.733993819671239,0.600084064921571,0.662893074586667,0.254869909062039
8,0,0.7,0,0.213802955229767,1,0.63463047274854,1,NaN,0.745231235114856,0.579174965432621,0.678661449435433,0.264809465302179
9,0,0.7,0,0.244399995193817,1,0.48873802984599,0,NaN,0.725302407481186,0.567191771356545,0.69775988977497,0.255638999774517
10,0,0.3,0,0.304439634550363,1,0.642240959918126,0,NaN,0.684953208523818,0.582199064316454,0.709060626809232,0.259230713314301
11,0,0.7,0,0.34739416546654,1,0.731125261867419,1,NaN,0.737861169008769,0.59821174876589,0.746786453753886,0.287152974008825
12,0,0.3,0,0.200881738564931,0,1.03040735737886,1,NaN,0.73561577439185,0.565067094081184,0.736765487393424,0.311761691823583
13,0,0.7,0,0.320564926951192,1,0.505861911107786,0,NaN,0.748004183061116,0.55283056958907,0.733533845792888,0.323882712516273
14,1,0.7,0,0.240380550967529,0,0.804617153014988,1,0.5,0.712776998065893,0.580526858373614,0.696695325786426,0.3159975067734
15,0,0.7,1,0.31183687155135,1,0.633989961701445,1,NaN,0.703325561188953,0.60727004374534,0.716090587491167,0.291791486964839
16,0,0.3,1,0.307200103998184,1,0.53256380779203,1,NaN,0.707931385297909,0.651324391068564,0.738183142989202,0.293432726377608
17,1,0.7,1,0.346392535604537,1,0.602481001289561,1,1,0.675723092037051,0.643325747144286,0.747675564578038,0.314266831566428
18,0,0.7,1,0.26944986754097,1,0.496383488643914,0,NaN,0.666879803156414,0.648927382545781,0.711061416808113,0.320081959386342
19,1,0.7,1,0.448022056370974,0,0.539587761741132,1,0,0.661275184045306,0.662411439361391,0.727405831357309,0.310416698191701
20,0,0.7,0,0.417704788735136,1,0.470138882519677,1,NaN,0.692522711261106,0.654036303794511,0.704472702704763,0.30460131060727
21,0,0.7,0,0.32668608345557,1,0.527473930967972,1,NaN,0.646942125605168,0.631679256430767,0.68519043277856,0.328739727683167
22,1,0.7,0,0.277888647629879,0,0.520766621339135,0,1,0.626610025892742,0.613784054013815,0.740154082271827,0.324199778888248
23,0,0.3,1,0.543119885376655,1,0.375313983531669,1,NaN,0.611821379303188,0.634577977114411,0.716771089923658,0.296438563976352
24,0,0.7,0,0.331564230611548,1,0.539501473424025,0,NaN,0.631420304084886,0.591839444680866,0.705577611762961,0.263602821688239
25,1,0.7,1,0.281421911669895,0,0.547463196213357,0,1,0.594124934363924,0.590895863241951,0.705238288407352,0.300911621614143
