Trial_Number,Flex0_or_Spec1,Transition_Prob,First_Choice,RT1,Second_Choice,RT2,Reward,Winning_Resource,p1,p2,p3,p4
1,0,0.7,1,0.468625695444643,0,0.375369902700186,0,NaN,0.489011397521255,0.627651053856824,0.583804872638147,0.472107236846798
2,0,0.7,1,0.354579580016434,0,0.361974464729428,1,NaN,0.522016568014725,0.623805027837237,0.584523519751874,0.4407089514575
3,0,0.7,1,0.271203657612205,0,0.33005060814321,1,NaN,0.516676533834949,0.655394468733594,0.576789760835963,0.481743423255805
4,0,0.3,1,0.256233972497284,1,1.02774025406688,1,NaN,0.527383647003294,0.624292569433014,0.567987810443777,0.481477923148193
5,0,0.7,1,0.294168041087687,0,0.671948368661106,1,NaN,0.50921744093584,0.625536760324057,0.560056458026374,0.49635330660575
6,0,0.3,1,0.376402295194566,1,0.630949423648417,0,NaN,0.522032678455221,0.647645705528158,0.554994071052862,0.513085625963371
7,0,0.7,1,0.304992158897221,0,0.49827014002949,0,NaN,0.552033794838083,0.715605888787846,0.551382679690771,0.483651224234383
8,0,0.7,1,0.241563137620687,0,0.341592871583998,1,NaN,0.583213408919493,0.742972953455672,0.541900485334245,0.508702330795205
9,0,0.7,1,0.291283984668553,0,0.485560245811939,1,NaN,0.576108338780489,0.740698059867472,0.548698224635663,0.493210678151067
10,0,0.7,1,0.413408719934523,0,0.618881303817034,0,NaN,0.565803595263102,0.749854446681962,0.544368138958002,0.482744073510723
11,0,0.3,0,0.237354479730129,0,0.602011353708804,1,NaN,0.513975563678006,0.740217552978568,0.515868544666869,0.466422666779575
12,1,0.7,0,1.66856683138758,1,0.198723094537854,0,0.5,0.474758003392515,0.731423946134422,0.518807014756227,0.416632765379398
13,0,0.3,1,0.481668550521135,1,0.771883918903768,1,NaN,0.43555010267877,0.747954255864216,0.506359754923057,0.456877972463528
14,1,0.7,0,1.28018818516284,1,0.65113178268075,0,1,0.343659971274323,0.737695874968957,0.500883833574445,0.457274201191148
15,0,0.3,0,0.324351924471557,0,0.621052948758006,1,NaN,0.348165577675531,0.741918992899163,0.479206118859729,0.467019121756318
16,1,0.7,1,0.23952854052186,0,0.107616910710931,0,0,0.36889442775071,0.744899392303067,0.478696656025987,0.452496707860688
17,0,0.3,1,0.242682166397572,1,0.599030698649585,1,NaN,0.377718977906157,0.702124741035419,0.478589492917532,0.434532519353866
18,1,0.7,1,0.513933518901467,0,0.347606404684484,0,0,0.370220367395546,0.686748636164948,0.491586599636467,0.418966038605817
19,0,0.7,1,0.425161085091531,0,0.341773993335664,1,NaN,0.342203427726359,0.709065932740009,0.516879119703964,0.43564517899364
20,0,0.7,1,0.844054161570966,0,0.368094256147742,1,NaN,0.335839023088025,0.717721270268491,0.538063993751671,0.432265501652909
21,1,0.7,0,0.292421124875546,0,0.230540994554758,0,1,0.340341075153677,0.717494605758495,0.587219015219543,0.433137323116215
22,0,0.3,1,0.825109163299203,0,0.28581562731415,1,NaN,0.294025491847216,0.73527620749867,0.602629917168396,0.416080195661437
23,0,0.7,1,0.789724077098072,0,0.299856461584568,1,NaN,0.285516413112515,0.741823868625006,0.545382879498563,0.429330286471996
24,0,0.3,0,0.282935495488346,0,0.948997417464852,0,NaN,0.281165398549579,0.744439167567908,0.554380908059422,0.450791630928842
25,0,0.7,0,0.242050355300307,1,0.774109297432005,1,NaN,0.318015040859088,0.72143153202549,0.54411774672405,0.440703380671929
26,1,0.7,1,1.53873326722533,0,0.354767342098057,1,0.5,0.319812540903233,0.719106871445362,0.573679751503901,0.44797042631453
27,0,0.3,1,0.808049940504134,1,1.15722033008933,0,NaN,0.306252754439629,0.722965593578722,0.584375993507381,0.450387690176985
